matrix_id,territory_id,city,state,territory_url,territory_status,template_id,localized_query,modifier_family,intent_class,priority,recommended_page_role,page_creation_recommendation,old_google_surface,new_google_surface,primary_trust_signal,algorithm_era_ids,before_vs_today_recommendation,phrase_bridge_file,city_association_file,github_repository,predecessor_ai_visibility_doi
M01599,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q031,recommended roofing company in Sandy Springs,recommended,review_recommendation,medium,reviews hub and GBP,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",reviews/local,AI recommendation answer,reviews and third-party proof,E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01600,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q032,recommended roofing contractors in Sandy Springs,recommended,review_recommendation,medium,reviews hub and service pages,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",reviews/local,AI recommendation answer,reviews and proof,E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01601,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q033,best reviewed roofers in Sandy Springs,reviewed,reviews_comparison,medium,reviews hub,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",reviews/local,AI review synthesis,rating/review content,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01602,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q034,best reviewed roofing company in Sandy Springs,reviewed,reviews_comparison,medium,reviews hub,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",reviews/local,AI review synthesis,rating/review content,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01603,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q035,5 star roofers in Sandy Springs,reviewed,reviews_comparison,medium,reviews hub and GBP,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",GBP/reviews,AI review synthesis,review score and count,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01604,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q036,5 star roofing company in Sandy Springs,reviewed,reviews_comparison,medium,reviews hub and GBP,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",GBP/reviews,AI review synthesis,review score and count,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01605,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q037,highly rated roofers in Sandy Springs,reviewed,reviews_comparison,medium,reviews hub,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",GBP/reviews,AI review synthesis,review score and sentiment,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01606,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q038,highly rated roofing contractors in Sandy Springs,reviewed,reviews_comparison,medium,reviews hub,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",GBP/reviews,AI review synthesis,review score and sentiment,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01607,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q039,BBB accredited roofers in Sandy Springs,credential,trust_verification,high,credential/trust section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local trust,AI trust verification,BBB profile/accreditation,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01608,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q040,BBB accredited roofing contractors in Sandy Springs,credential,trust_verification,high,credential/trust section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local trust,AI trust verification,BBB profile/accreditation,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01609,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q041,Better Business Bureau roofers Sandy Springs,credential,trust_research,medium,credential/trust section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/research,AI trust verification,BBB external identity,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01610,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q042,licensed roofers in Sandy Springs,credential,trust_verification,high,credential/trust section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local trust,AI trust verification,license/registration context,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01611,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q043,licensed roofing contractors in Sandy Springs,credential,trust_verification,high,credential/trust section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local trust,AI trust verification,license/registration context,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01612,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q044,licensed and insured roofers in Sandy Springs,credential,trust_verification,high,credential/trust section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local trust,AI trust verification,insurance certificate/process,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01613,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q045,insured roofing contractors in Sandy Springs,credential,trust_verification,medium,credential/trust section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local trust,AI trust verification,insurance proof,E06|E08,"Use only where review or credential claims are current, visible, and verifiable.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01614,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q046,certified roofing company in Sandy Springs,certified,trust_verification,medium,manufacturer certification section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local trust,AI trust verification,manufacturer certification,E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
M01615,T29,Sandy Springs,GA,https://inspector-roofing.com/roofing-company-sandy-springs-ga/,live,Q047,certified roofers in Sandy Springs,certified,trust_verification,medium,manufacturer certification section,"Use as trust module, FAQ, review section, credential section, or city-page proof block if substantiated.",organic/local trust,AI trust verification,manufacturer certification,E05|E06|E07,"Route through service-intent content, FAQs, and trust proof rather than exact-match pages.",data/best_top_trusted_phrase_bridge.csv,data/best_top_trust_city_association_map.csv,https://github.com/richnass87/inspector-roofing-best-top-trusted-google-study,10.5281/zenodo.20650542
